State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
AZ,142,659,335-3565,no,no,0,4.2456272462443385,0,4.913881216094271,0.4548343872560458,4,4.788166719474616,7.109615411931537,200,3.4345268690766564,4.76303286659444,5,5.063155444657948,4,False.
DE,143,686,860-4340,no,yes,700,1.3019308662239233,5,1.3630219271757946,1.827429491276634,1,4.002611002395913,1.953648201443948,250,2.9939415269555685,5.303615997761852,6,3.3043352503648733,5,False.
DC,186,686,159-6956,yes,yes,700,3.48260195214271,5,2.6113653655661646,2.5858914259511776,2,6.700583020695412,4.330139143720358,300,4.037178589008003,4.254210658436908,7,2.3309141234538733,6,False.
WY,137,878,359-1380,no,yes,500,2.109642236779369,6,0.0900106871101815,0.60120400659354,3,4.346623411359955,2.2277356212966444,250,3.8196902470401777,5.1159711361490565,6,0.4219423513281466,6,False.
KY,181,758,185-1506,yes,yes,300,0.2541788666050024,3,4.010458726012185,3.510126803181251,6,1.9849458323581437,3.767753515586662,250,4.50434638856164,6.877911895098427,3,3.8190402127878658,4,False.
WA,73,876,738-5840,yes,yes,600,2.733880659502034,5,3.6133431383723686,5.033175012378207,2,5.035740112607284,3.306978194377788,300,3.90025972866724,3.4864030910146515,6,4.308997784240178,6,False.
CA,136,676,855-2820,yes,yes,700,2.014993920242142,2,3.0795540312280534,1.5917772257789156,2,4.075482705090978,5.0455245910232325,300,3.816466501988392,3.8649264166175192,7,0.9722649470953036,7,False.
AR,46,658,792-6942,yes,yes,500,6.693387259950721,4,9.402041014909006,7.937268288005649,10,3.427381469181179,6.430856170083185,350,3.2632830861611453,5.334785181735866,6,6.633597505024963,3,False.
IL,131,737,987-5725,yes,no,0,0.0646792876052639,7,4.2406872397729005,4.568011322324956,10,2.9668330072197424,5.8135021777338665,400,2.1899993038127845,4.903958025974272,4,5.370384896484249,3,False.
RI,173,827,725-2116,yes,yes,600,7.321513422089576,4,6.7290385325644735,4.315261856988874,3,6.478063348630116,3.306127493910413,200,6.049233551302844,5.068036167550713,5,5.22786573966289,5,False.
LA,60,766,704-8218,no,no,0,4.894340489593096,5,4.823927193511096,6.658278562374005,0,5.790184769060277,3.8108381581942,300,3.1997327229035557,5.572557023442024,7,6.60000259483619,6,False.
DC,105,686,619-1810,yes,no,0,5.838230284490183,2,4.491481930936851,1.0874037401122454,0,7.250259473435964,5.364584939695718,250,3.5940689919037285,5.417005911298973,8,3.033167732893326,7,False.
ID,194,736,148-5499,yes,no,0,3.859349667751761,6,3.5648252462928887,4.12438207904526,2,5.987203187782426,2.8212896265013714,400,5.7187565511852725,5.416148443811335,6,1.2343704063657062,8,False.
ND,87,786,609-3019,no,yes,200,0.547323450514825,3,3.759500474487882,2.594284519090144,10,2.095581343119706,7.609205439738355,250,3.1222748439558003,4.602128333942627,3,5.417930536613456,1,False.
GA,81,716,436-3692,no,no,0,4.452010896223797,5,6.026051131490109,6.302822972924805,5,4.628436546628757,3.872876025838501,200,4.637247868810915,4.383680980125602,3,7.289962126878382,4,False.
NY,123,788,374-6027,yes,no,0,5.694847191451846,0,4.448939940153377,1.364688856081273,0,6.026120244917612,7.450848623031522,250,2.5100224846563477,5.054284279216082,10,3.51992718886778,7,False.
PA,9,806,648-3416,yes,no,0,6.930898028734898,3,4.636967017479471,4.825740027726373,0,6.035343660641557,5.012926090820391,100,7.544341022325283,4.452574933050269,1,4.626751849383857,7,False.
AZ,24,659,886-3938,no,no,0,2.874327517790653,0,5.601837578006062,5.010041576744663,2,3.2792504971373795,3.341138599776694,350,3.279503908657184,4.267412129131272,7,6.539473110445472,4,False.
TX,30,848,564-6240,yes,yes,800,6.453030347349955,5,5.381129352603479,5.8151840350587545,0,7.019857860459988,3.244878243917664,250,5.184019905491417,3.90915779291356,6,4.39075962949098,8,False.
RI,51,827,560-7117,no,no,0,1.7949797359119637,2,6.195693524065046,2.698244472577644,9,2.236894239338864,4.015988256184866,400,4.771752102660815,5.409362872882877,5,1.4724665736173828,4,False.
PA,129,806,104-7518,yes,no,0,6.344491314163832,4,6.617440334553639,6.923819383214967,4,4.513037266535805,3.856966513930062,250,6.149185634244004,6.3947140582059685,5,3.725897228591164,7,False.
MT,41,778,464-4411,yes,no,0,6.358307746775211,3,7.519669619044349,6.953251894377432,5,4.752760136686556,6.128247201301061,400,2.975575890682832,4.9676309873067535,8,5.8798554037301125,5,False.
NH,28,787,145-6167,no,no,0,7.479055093513756,6,7.711209498099139,7.697643088214168,6,4.638801984301673,3.6455902933300415,300,6.732210153983342,5.584468636528773,6,2.1876658943919933,7,False.
IA,14,736,299-2224,yes,no,0,0.5796338359163942,4,1.0948352740875076,1.0544543865476976,1,5.393763122346016,3.944794577792347,300,3.8247284213850983,5.614454000458403,5,3.031124352195828,6,False.
SD,146,836,328-4034,yes,yes,900,2.541346890167814,4,1.939351518947132,1.7686793225221409,2,6.311482947188408,2.894645602599052,300,4.193614045095943,5.650477314442574,8,0.9959459037464686,9,False.
NM,194,787,256-9127,yes,no,0,0.2080472069406642,3,3.46036228457372,3.0432761148732177,4,3.2792436515195145,4.7163420028338106,250,1.9085922025059785,5.46002792843539,5,6.356185493648471,3,False.
OK,135,797,294-2290,no,no,0,7.352076648066445,1,6.680347586886944,3.858050880901196,3,5.402573936191486,5.467269065664805,150,5.845414212998971,5.9513230437775615,5,3.834761282364524,6,False.
HI,140,727,571-5784,no,no,0,3.8967464936084335,1,5.188951134821668,4.230562992217717,4,3.524024657345163,4.955823001849464,300,5.1640851241216055,7.067997753059589,4,5.451676460725217,4,False.
MD,84,776,205-5537,no,yes,700,1.501651702674832,7,2.5495965174888044,5.626059881410261,1,4.809565771802713,0.3178646247053995,400,6.628430165472597,3.2481844228038943,5,2.141171105493376,7,False.
WI,116,877,628-3823,no,yes,700,6.795030472781594,3,6.558324057623082,6.783811432244864,3,4.935746572590307,5.572273855365534,250,4.4450051079827535,4.45391550503324,6,5.8227135039639775,6,False.
FL,109,707,901-1780,no,no,0,1.899536169611694,2,3.660769765267195,3.0790719798948616,4,3.4152620635090787,5.381397036199116,250,3.913216282546621,5.181066106880654,4,4.981799977544126,5,False.
NV,158,788,660-5609,yes,no,0,5.877840933189752,3,5.915262387527704,7.03637037877701,3,4.5625688336018,4.101990077489502,300,6.210365577825911,5.205866050816194,4,5.630860025748657,5,False.
WI,13,877,955-5871,no,no,0,0.7047045157893921,5,5.572097166230367,4.435692173933489,8,2.901925902714518,3.7023553646678087,400,1.9944676547370688,5.338271558287612,6,6.175890882716218,2,False.
NJ,57,787,863-9938,no,no,0,0.8713188174444007,5,1.9366620368716632,4.944471745170877,0,3.898281178500732,0.816911313765285,450,3.2440249598328244,4.75343629787595,8,2.375425232682411,8,False.
MI,144,777,392-4827,yes,yes,900,0.4002096324278756,3,1.5626009445542288,2.493398247885338,1,5.076349411947148,2.1011523001606625,300,3.1186237991211714,5.492713486219811,8,2.9776410778079727,7,False.
MI,88,777,970-8791,yes,yes,1000,6.512409117058504,8,1.529384512895052,7.436385073552276,2,6.809246936935772,4.96062975809133,100,4.917024594863072,3.78515090262428,7,8.930703419282505,3,False.
ID,113,736,599-8507,no,yes,600,0.5186814408540803,1,3.670870166156211,1.4516128869210243,0,2.7051600207052973,0.9956224575657622,250,4.787010591559373,7.039914108260103,8,1.647139106545792,9,False.
NV,1,788,738-6605,no,yes,500,7.035723044342184,5,6.277453632780247,3.1362825894771813,5,6.927778990410544,5.106847214458712,200,5.204892818634519,5.518661227431962,5,3.34309171284934,6,False.
KY,125,758,763-9661,yes,no,0,2.664034998152359,6,5.837417410265113,6.888280675427186,8,3.1764052123327198,3.853929540175384,300,3.2343413749089662,4.834016233602173,5,6.6165002249195535,3,False.
OR,25,798,426-1821,yes,no,0,0.2620635523152161,2,4.763932098254118,5.825215898817417,7,1.418634006514197,5.012207192622956,300,1.8625090229232848,4.169126833269655,5,7.172895434188783,2,False.
SC,29,836,618-9811,no,no,0,8.550258478043869,5,7.081432940016596,9.025504632192057,5,6.228384411293617,5.642108932929899,400,5.754996506457432,3.883157711657658,5,7.57775933926545,4,False.
WI,17,877,889-3471,yes,yes,400,3.2240111909092093,4,0.1905245797439461,1.408495818211131,0,2.9855502277906565,1.8935879278902723,100,4.110090271111158,6.176852273622593,2,4.469010769742191,6,False.
NV,154,788,578-5244,no,yes,100,3.4964617516715983,3,6.670102829046768,4.455001053941205,10,2.2983304280878256,4.759847495108232,250,4.989122395918719,5.933721794746415,5,2.745603129411863,4,False.
MN,136,777,217-1912,no,yes,700,1.3080840351670373,3,2.593380523277255,3.5316437075482323,2,2.351322320016943,3.799771831628848,200,2.311505159785721,6.146108401779194,4,6.897427166387121,4,False.
TX,18,848,407-6960,no,no,0,2.8378412966328157,5,3.1000144979667743,2.970262205973612,1,5.492436007153748,3.158801580245888,250,4.445534129626168,4.801037078040015,7,2.023444793354263,7,False.
ME,54,776,102-8915,no,no,0,4.610927111887567,2,6.06399256959015,1.9763064961344288,7,3.525038146427314,6.1635422242471005,350,5.389202983778558,5.003811612053871,7,1.6613667081027073,7,False.
MT,37,778,100-2118,yes,no,0,3.210323192870685,3,5.761634957720351,2.8380838619023963,7,4.169431600635504,6.536186672037585,400,2.022024122706042,5.773999190696544,8,4.450284300529053,4,False.
DE,173,686,659-7738,no,yes,0,0.271664640878007,5,2.635833821739461,2.2568734479858223,6,2.6126316879220037,4.243697707735894,150,5.318214504818684,7.084318686779403,3,0.0031364248305463,7,False.
WA,42,876,392-2801,yes,yes,700,0.8131861697317699,2,1.876813308450615,4.590444440725842,0,3.033290431792501,2.357787021823291,250,2.648314796950491,4.782928792239884,6,6.360088945255412,5,False.
VT,116,868,381-5519,yes,yes,600,0.5823760107517266,2,2.265831186586161,2.4258563220146043,4,2.657055815527853,5.305667334323289,450,2.476386787099518,4.730187094912257,8,0.7457148493655268,6,False.
DC,171,686,606-6515,yes,yes,0,0.862383455900158,3,3.844473779012524,3.825583618336409,5,1.500909388218607,3.655569048802117,50,5.579954478752384,4.2367776969432,2,3.515345186098662,5,False.
AR,133,658,977-3248,yes,no,0,1.2891264874602242,3,1.3843109091050376,3.2910235297231067,2,4.7532704954895415,3.1923516688672486,300,3.9456040501875647,5.584253108977127,8,0.5390419716608141,9,False.
IN,187,737,190-8731,no,yes,900,0.1389218203403048,4,5.268611088197553,6.079206621645447,7,1.772636435079049,3.894637800539641,500,2.09929988577116,5.426342761967238,6,6.544152484579614,3,False.
IN,130,737,769-1269,yes,no,0,4.890967273355134,6,1.3327837496485735,2.1877424167034887,4,1.9171671615423136,0.868415738785945,350,2.8119032274572504,4.906949372301188,6,1.953541251464982,5,False.
PA,62,806,193-7252,no,yes,700,0.3726074241722559,2,1.7891602405271123,3.2023308309728207,1,3.7477951371187386,0.9369399471641912,350,6.162494955832609,4.785624490269837,6,0.3173702305441832,9,False.
MI,52,777,299-6845,no,no,0,5.94605924665029,0,5.326247980152328,1.2722992961624024,3,5.55313952034051,6.8723929374647765,200,4.474559136997835,5.62843760260301,7,2.8364644998943502,6,False.
PA,100,806,586-5649,yes,yes,600,4.959561194189668,2,4.19139850339474,2.187487281585367,0,5.69856107062118,4.086557793133042,200,5.783319808256822,3.908150948254717,6,1.8350402816282452,7,False.
WA,154,876,719-2936,yes,no,0,8.300781924816599,4,7.500057579743114,8.452148804697984,2,6.082789421712185,4.128373678913023,300,5.313464964866302,4.876769153332254,6,7.182106006449684,6,False.
NV,115,788,619-8855,no,no,0,1.6350202966992071,5,4.127240155398338,8.33756949470823,0,4.212890455213117,0.0084677367210872,350,4.309309789297968,4.688275281706132,5,6.428128249974615,7,False.
CT,199,678,111-2033,no,no,0,0.6635820313192715,4,4.7024442138045845,5.412427159179278,6,1.8489357247815972,2.6710653340351582,350,4.801411688591745,4.2776049930366895,5,2.9452925754781307,5,False.
KY,17,758,799-7444,yes,yes,300,1.6688495880983556,3,4.419330067654432,5.417520272785157,4,0.722984444537671,1.0981876817281413,150,2.609013313858778,3.4639617165178738,5,5.675513664647078,5,False.
MA,161,776,842-6463,no,no,0,2.6106784459421863,2,4.707761898797111,0.5969239180905346,7,3.307582024464623,6.298453121022314,100,3.8345206686438367,5.951866192251277,4,2.9849524885993834,4,False.
IL,152,737,729-9696,no,yes,800,3.801242219614001,1,6.115843104271386,4.246514652597428,6,3.0863906900803717,5.071615310190817,550,4.76205669386275,6.80765591063266,8,0.7608193866056716,7,False.
CA,25,676,362-7922,no,no,0,4.573263772613471,7,3.695377134356822,5.321278450952536,1,6.54109220345375,3.665204121297152,350,3.687017234538255,4.1604235341781735,9,2.8197050493861133,7,False.
ID,25,736,721-3700,no,no,0,1.3483675417238024,5,6.851924808836763,7.934828307148603,9,1.0148649008332873,2.498325575822986,300,4.4234981196561405,5.676536337338775,3,5.89623414074321,3,False.
AK,112,657,736-4571,no,no,0,1.6827671375164073,2,4.759015987569731,3.7762635722917848,9,0.7771433118836608,3.821601098284504,500,2.049122389805932,5.647632773493849,7,4.33462723021227,3,False.
HI,82,727,668-4658,yes,yes,400,1.5171268259451351,3,4.960396447240738,3.818127660881741,7,2.8452129262377506,5.212225937608078,200,2.215886397239573,4.852983573082802,4,7.243543342328012,2,False.
LA,4,766,665-2777,yes,no,0,2.763910518634217,1,4.895452847153866,4.79006405202649,4,3.150277180918866,5.691344225793038,150,3.5867780909885463,5.502857355252923,2,7.729910646123763,4,False.
MT,138,778,925-1635,no,no,0,2.9117259260873283,3,2.380081180272077,1.1092787874242194,6,1.5147182191543038,4.314161190502861,150,1.5819670178349945,4.890758316227754,3,5.471266693113433,3,False.
HI,36,727,658-1105,no,yes,500,1.698475328393099,5,2.10818398971851,1.874503354643037,4,3.255049636966665,1.861296076184345,300,2.783946548797628,3.860773108874877,7,1.893544436600266,5,False.
MT,161,778,815-3655,yes,no,0,4.454187249405262,2,4.711339280613911,4.862243177787386,3,5.723080634350258,6.610138409253668,450,2.3925832748702995,7.156434674102271,7,7.468817471907283,4,False.
WY,140,878,457-3968,yes,yes,500,1.0960808795419026,4,3.554322759130986,4.300555832497085,3,3.489100670724665,4.446590914966785,200,2.569146639832516,4.270685746837317,5,6.771064090707375,4,False.
MO,176,777,913-2699,no,yes,400,1.639329295774005,3,3.678888958431078,3.0296212421701054,1,3.419607317320714,3.1829204913988565,150,3.701859799002945,4.413037077117529,6,2.728670064271372,7,False.
AK,161,657,747-9496,no,no,0,2.1192636715340827,5,0.758563950853377,1.41037304473712,0,3.8336427743935375,0.8666145202642479,400,3.708272058821436,5.414899761052323,7,1.1318759096149535,7,False.
AK,46,657,282-7382,yes,yes,500,0.8581016277350244,6,3.60186891264326,8.291807164175378,0,2.2965854850358847,0.3985113623294953,200,3.1010415162877543,3.4730461605607963,4,7.352065349718471,6,False.
NJ,34,787,647-1304,no,yes,400,3.468541414364945,3,6.710424166817429,4.27739315377923,8,2.801467875953489,5.269427080405865,300,4.274604067062639,5.8553167904375565,5,2.464976558993723,5,False.
KS,14,758,773-8633,no,no,0,6.978928791974052,3,6.124969936193423,3.5570673954657197,3,5.804904513544417,5.277343831505239,250,5.6581424393163005,4.775293922590227,6,2.667834078752479,7,False.
NJ,77,787,675-1163,yes,yes,800,0.3887453134644314,1,3.1930532645242047,1.3222895429550046,0,3.768664975804091,3.474188690719261,200,2.5092642892884456,4.158679190693514,6,4.9707668113318535,6,False.
AL,111,657,228-2367,no,yes,900,1.6819820035571826,3,2.9161804404127327,4.5208809146957085,0,4.849901649821222,2.4240650817731493,350,3.056478838406365,5.262784053273292,8,4.093665846843089,7,False.
ME,22,776,171-2238,no,no,0,3.16365334567194,3,3.165187015918921,2.0076576666896297,0,5.678911991543119,4.097425964110342,300,4.430628454065648,3.9721325023445138,7,1.4919850909955144,9,False.
MI,166,777,227-4254,no,no,0,5.732712328053404,4,1.0732897230312777,0.942013221924512,7,0.6886039034888061,3.195032496598716,350,1.0849958797807655,3.951037452626829,6,2.765892194191361,3,False.
WA,23,876,702-9561,yes,yes,700,2.973202090130944,4,4.710210512571335,6.015550332042299,1,3.700482878381897,1.441437017527924,250,5.32365865154117,4.869713168004973,5,5.5028691317488105,5,False.
PA,19,806,846-1502,no,yes,600,6.546758206959621,4,4.34764176878275,9.640436831937258,1,5.823427759261793,4.604290996356361,250,4.990808899758318,4.6224067431682005,5,6.820507500712139,8,False.
MS,84,778,419-2683,no,no,0,0.6084658223711257,5,3.7580151389905607,3.6294102675234488,6,2.0378903174574425,2.6905905591284647,300,4.068752356155864,5.755367538543742,5,1.5901864265511012,6,False.
MS,191,778,497-8108,no,no,0,3.1802990322658085,2,6.240675178817282,3.910935676384698,8,2.5315859363399515,5.0250053905471415,250,3.9216886465235135,5.0636108191012825,6,4.506604771955031,2,False.
WY,107,878,842-5522,yes,no,0,6.121453891068121,3,0.792761985373164,2.6943221052721564,3,0.3852914837727672,0.2401502044049666,350,3.0829481355162955,5.249664676732694,4,2.9456703027040896,6,False.
UT,117,858,823-4280,yes,yes,700,5.488756188417309,1,4.340717699369531,3.4315932997335583,3,5.047914476103279,8.304876554642735,250,3.176873357614519,4.194270704279759,7,5.495077958808069,4,False.
MO,85,777,113-9208,yes,yes,700,5.606911228059615,2,4.68619739447786,4.962024559283734,2,4.949156977880387,5.370701860869771,350,5.567598068293647,6.922200393926399,7,2.6293083536988013,7,False.
MT,155,778,161-9196,no,yes,700,8.203779317678105,2,6.925730047679714,6.269616969159529,3,5.356910052340095,6.52861517874173,250,4.630069417343015,5.11261136555328,8,4.918944365406195,6,False.
MO,28,777,479-9257,no,yes,400,1.1849316183636072,5,5.724001198531691,5.790748631099678,8,0.7764464186714441,0.7225811093780266,450,2.7460340989776406,5.066735661499865,8,2.876488258607244,4,False.
IN,51,737,206-7168,no,yes,600,3.41497868031772,4,3.2722311952674823,3.999917769018533,2,5.248537530692403,4.71952316623721,300,4.493278813183963,5.011037336910985,6,3.401829718888279,7,False.
VA,102,866,492-9162,no,yes,300,1.3363303518442242,6,0.5212972233721498,4.115880174748176,0,3.7230289207986313,0.9384902279193464,250,4.338407257945278,4.507728017054305,5,2.4283743687031314,6,False.
